state,date,ML,Low_90,High_90,Low_50,High_50
Romania_CODE,2021-03-16,1.41,1.24,1.55,1.32,1.45
Romania_CODE,2021-03-17,1.45,1.29,1.59,1.35,1.48
Romania_CODE,2021-03-18,1.2,1.04,1.34,1.1,1.23
Romania_CODE,2021-03-19,0.92,0.76,1.06,0.8200000000000001,0.9500000000000001
Romania_CODE,2021-03-20,0.7000000000000001,0.52,0.8300000000000001,0.61,0.74
Romania_CODE,2021-03-21,0.78,0.61,0.92,0.6900000000000001,0.8200000000000001
Romania_CODE,2021-03-22,1.06,0.89,1.2,0.97,1.1
Romania_CODE,2021-03-23,1.33,1.1500000000000001,1.46,1.24,1.37
Romania_CODE,2021-03-24,1.36,1.19,1.49,1.26,1.3900000000000001
Romania_CODE,2021-03-25,1.22,1.06,1.35,1.1400000000000001,1.26
Romania_CODE,2021-03-26,0.88,0.71,1.01,0.81,0.93
Romania_CODE,2021-03-27,0.67,0.5,0.8,0.5700000000000001,0.7000000000000001
Romania_CODE,2021-03-28,0.71,0.54,0.85,0.62,0.75
Romania_CODE,2021-03-29,0.91,0.74,1.05,0.8200000000000001,0.9500000000000001
Romania_CODE,2021-03-30,1.1500000000000001,0.97,1.28,1.06,1.19
Romania_CODE,2021-03-31,1.24,1.07,1.37,1.1400000000000001,1.27
Romania_CODE,2021-04-01,1.08,0.91,1.21,0.98,1.11
Romania_CODE,2021-04-02,0.79,0.63,0.93,0.6900000000000001,0.8200000000000001
Romania_CODE,2021-04-03,0.56,0.4,0.71,0.47000000000000003,0.6
Romania_CODE,2021-04-04,0.62,0.44,0.76,0.51,0.65
Romania_CODE,2021-04-05,0.79,0.61,0.9400000000000001,0.6900000000000001,0.8300000000000001
Romania_CODE,2021-04-06,1.02,0.8300000000000001,1.16,0.91,1.05
Romania_CODE,2021-04-07,1.07,0.9,1.22,0.96,1.1
Romania_CODE,2021-04-08,0.9400000000000001,0.75,1.08,0.84,0.98
Romania_CODE,2021-04-09,0.61,0.44,0.77,0.52,0.66
Romania_CODE,2021-04-10,0.37,0.18,0.53,0.26,0.41000000000000003
Romania_CODE,2021-04-11,0.39,0.2,0.56,0.29,0.44
Romania_CODE,2021-04-12,0.63,0.43,0.8,0.51,0.67
Romania_CODE,2021-04-13,0.86,0.67,1.04,0.74,0.9
Romania_CODE,2021-04-14,1.05,0.85,1.22,0.93,1.09
Romania_CODE,2021-04-15,0.92,0.73,1.1,0.8,0.96
Romania_CODE,2021-04-16,0.65,0.44,0.8200000000000001,0.54,0.7000000000000001
Romania_CODE,2021-04-17,0.38,0.15,0.55,0.25,0.42
Romania_CODE,2021-04-18,0.39,0.15,0.5700000000000001,0.29,0.46
Romania_CODE,2021-04-19,0.65,0.41000000000000003,0.84,0.52,0.7000000000000001
Romania_CODE,2021-04-20,0.9400000000000001,0.7000000000000001,1.1300000000000001,0.81,0.99
Romania_CODE,2021-04-21,1.0,0.75,1.18,0.87,1.05
Romania_CODE,2021-04-22,0.88,0.64,1.07,0.76,0.9400000000000001
Romania_CODE,2021-04-23,0.55,0.31,0.75,0.44,0.62
Romania_CODE,2021-04-24,0.24,0.0,0.42,0.13,0.31
Romania_CODE,2021-04-25,0.29,0.04,0.5,0.15,0.35000000000000003
Romania_CODE,2021-04-26,0.53,0.25,0.75,0.38,0.59
Romania_CODE,2021-04-27,0.85,0.59,1.09,0.71,0.92
Romania_CODE,2021-04-28,0.92,0.66,1.16,0.78,0.99
Romania_CODE,2021-04-29,0.78,0.5,1.01,0.65,0.86
Romania_CODE,2021-04-30,0.41000000000000003,0.13,0.65,0.26,0.48
Romania_CODE,2021-05-01,0.03,0.0,0.34,0.0,0.14
Romania_CODE,2021-05-02,0.11,0.0,0.39,0.0,0.18
Romania_CODE,2021-05-03,0.58,0.27,0.87,0.42,0.67
Romania_CODE,2021-05-04,1.1,0.79,1.3900000000000001,0.9400000000000001,1.19
Romania_CODE,2021-05-05,1.44,1.1400000000000001,1.72,1.29,1.53
Romania_CODE,2021-05-06,1.3,0.99,1.56,1.1300000000000001,1.37
Romania_CODE,2021-05-07,0.92,0.62,1.19,0.76,1.0
Romania_CODE,2021-05-08,0.56,0.24,0.8300000000000001,0.39,0.64
Romania_CODE,2021-05-09,0.26,0.0,0.52,0.14,0.37
Romania_CODE,2021-05-10,0.34,0.03,0.61,0.2,0.45
Romania_CODE,2021-05-11,0.59,0.23,0.89,0.43,0.7000000000000001
Romania_CODE,2021-05-12,0.73,0.37,1.04,0.55,0.8300000000000001
Romania_CODE,2021-05-13,0.74,0.37,1.05,0.5700000000000001,0.85
Romania_CODE,2021-05-14,0.52,0.17,0.85,0.32,0.61
Romania_CODE,2021-05-15,0.25,0.0,0.56,0.07,0.33
Romania_CODE,2021-05-16,0.32,0.0,0.63,0.16,0.44
Romania_CODE,2021-05-17,0.49,0.09,0.8300000000000001,0.31,0.62
Romania_CODE,2021-05-18,0.7000000000000001,0.27,1.06,0.48,0.81
Romania_CODE,2021-05-19,0.8200000000000001,0.41000000000000003,1.2,0.61,0.9400000000000001
Romania_CODE,2021-05-20,0.71,0.28,1.08,0.51,0.84
Romania_CODE,2021-05-21,0.43,0.03,0.78,0.21,0.54
Romania_CODE,2021-05-22,0.14,0.0,0.55,0.01,0.25
Romania_CODE,2021-05-23,0.11,0.0,0.53,0.0,0.23
Romania_CODE,2021-05-24,0.28,0.0,0.67,0.07,0.38
Romania_CODE,2021-05-25,0.53,0.06,0.9400000000000001,0.28,0.66
Romania_CODE,2021-05-26,0.6900000000000001,0.17,1.1300000000000001,0.45,0.85
Romania_CODE,2021-05-27,0.6900000000000001,0.17,1.1400000000000001,0.43,0.84
Romania_CODE,2021-05-28,0.51,0.01,0.92,0.25,0.65
Romania_CODE,2021-05-29,0.29,0.0,0.74,0.04,0.39
Romania_CODE,2021-05-30,0.21,0.0,0.6900000000000001,0.02,0.33
Romania_CODE,2021-05-31,0.31,0.0,0.78,0.08,0.44
Romania_CODE,2021-06-01,0.48,0.0,0.9400000000000001,0.22,0.64
Romania_CODE,2021-06-02,0.6900000000000001,0.1,1.2,0.4,0.87
Romania_CODE,2021-06-03,0.81,0.2,1.35,0.54,1.02
Romania_CODE,2021-06-04,0.71,0.12,1.24,0.41000000000000003,0.89
Romania_CODE,2021-06-05,0.58,0.02,1.08,0.29,0.76
Romania_CODE,2021-06-06,0.53,0.0,1.04,0.23,0.7000000000000001
Romania_CODE,2021-06-07,0.54,0.0,1.05,0.26,0.73
Romania_CODE,2021-06-08,0.55,0.01,1.08,0.26,0.74
Romania_CODE,2021-06-09,0.66,0.07,1.23,0.34,0.85
Romania_CODE,2021-06-10,0.6,0.0,1.1400000000000001,0.34,0.84
Romania_CODE,2021-06-11,0.47000000000000003,0.0,1.03,0.22,0.6900000000000001
Romania_CODE,2021-06-12,0.29,0.0,0.89,0.02,0.43
Romania_CODE,2021-06-13,0.34,0.0,0.93,0.06,0.49
Romania_CODE,2021-06-14,0.43,0.0,1.03,0.17,0.64
Romania_CODE,2021-06-15,0.58,0.0,1.19,0.27,0.8
Romania_CODE,2021-06-16,0.64,0.0,1.26,0.31,0.87
Romania_CODE,2021-06-17,0.65,0.0,1.28,0.32,0.89
Romania_CODE,2021-06-18,0.5,0.0,1.16,0.21,0.74
Romania_CODE,2021-06-19,0.33,0.0,1.01,0.03,0.49
Romania_CODE,2021-06-20,0.3,0.0,0.98,0.05,0.49
Romania_CODE,2021-06-21,0.37,0.0,1.06,0.09,0.5700000000000001
Romania_CODE,2021-06-22,0.55,0.0,1.25,0.2,0.77
Romania_CODE,2021-06-23,0.79,0.04,1.53,0.45,1.1
Romania_CODE,2021-06-24,0.96,0.11,1.71,0.55,1.24
Romania_CODE,2021-06-25,1.0,0.14,1.75,0.62,1.31
Romania_CODE,2021-06-26,0.9400000000000001,0.09,1.67,0.5,1.19
Romania_CODE,2021-06-27,0.81,0.04,1.54,0.4,1.07
Romania_CODE,2021-06-28,0.71,0.0,1.44,0.33,0.98
Romania_CODE,2021-06-29,0.68,0.0,1.43,0.27,0.92
Romania_CODE,2021-06-30,0.66,0.0,1.42,0.3,0.9400000000000001
Romania_CODE,2021-07-01,0.64,0.0,1.41,0.27,0.91
Romania_CODE,2021-07-02,0.59,0.0,1.37,0.27,0.89
Romania_CODE,2021-07-03,0.58,0.0,1.37,0.2,0.8300000000000001
Romania_CODE,2021-07-04,0.66,0.0,1.46,0.27,0.93
Romania_CODE,2021-07-05,0.77,0.02,1.57,0.33,1.03
Romania_CODE,2021-07-06,0.9,0.07,1.72,0.46,1.19
Romania_CODE,2021-07-07,0.91,0.05,1.7,0.47000000000000003,1.2
Romania_CODE,2021-07-08,0.86,0.01,1.6300000000000001,0.43,1.1500000000000001
Romania_CODE,2021-07-09,0.8200000000000001,0.02,1.61,0.43,1.1400000000000001
Romania_CODE,2021-07-10,0.74,0.0,1.54,0.3,1.0
Romania_CODE,2021-07-11,0.8200000000000001,0.02,1.6300000000000001,0.4,1.12
Romania_CODE,2021-07-12,1.1,0.18,1.95,0.6900000000000001,1.45
Romania_CODE,2021-07-13,1.3900000000000001,0.4,2.23,0.97,1.73
Romania_CODE,2021-07-14,1.46,0.52,2.3000000000000003,1.01,1.75
Romania_CODE,2021-07-15,1.42,0.49,2.22,1.04,1.75
Romania_CODE,2021-07-16,1.23,0.32,2.0,0.8200000000000001,1.52
Romania_CODE,2021-07-17,1.11,0.23,1.87,0.67,1.37
Romania_CODE,2021-07-18,1.1400000000000001,0.25,1.9000000000000001,0.7000000000000001,1.4000000000000001
Romania_CODE,2021-07-19,1.31,0.41000000000000003,2.08,0.9500000000000001,1.6400000000000001
Romania_CODE,2021-07-20,1.48,0.61,2.25,1.06,1.74
Romania_CODE,2021-07-21,1.69,0.89,2.46,1.3,1.95
Romania_CODE,2021-07-22,1.69,0.88,2.39,1.32,1.94
Romania_CODE,2021-07-23,1.58,0.8,2.2600000000000002,1.22,1.82
Romania_CODE,2021-07-24,1.53,0.8,2.22,1.16,1.75
Romania_CODE,2021-07-25,1.51,0.79,2.18,1.2,1.77
Romania_CODE,2021-07-26,1.59,0.86,2.22,1.25,1.81
Romania_CODE,2021-07-27,1.58,0.87,2.19,1.27,1.81
Romania_CODE,2021-07-28,1.53,0.87,2.15,1.21,1.74
Romania_CODE,2021-07-29,1.41,0.74,2.0,1.09,1.61
Romania_CODE,2021-07-30,1.26,0.59,1.84,0.99,1.5
Romania_CODE,2021-07-31,1.18,0.54,1.78,0.89,1.4000000000000001
Romania_CODE,2021-08-01,1.29,0.62,1.86,0.98,1.49
Romania_CODE,2021-08-02,1.48,0.86,2.06,1.16,1.6600000000000001
Romania_CODE,2021-08-03,1.6,0.99,2.15,1.3,1.78
Romania_CODE,2021-08-04,1.6,1.02,2.14,1.34,1.8
Romania_CODE,2021-08-05,1.44,0.84,1.94,1.18,1.6300000000000001
Romania_CODE,2021-08-06,1.22,0.63,1.72,0.9400000000000001,1.3900000000000001
Romania_CODE,2021-08-07,1.07,0.49,1.58,0.8,1.25
Romania_CODE,2021-08-08,1.09,0.52,1.61,0.8300000000000001,1.28
Romania_CODE,2021-08-09,1.32,0.74,1.82,1.02,1.47
Romania_CODE,2021-08-10,1.55,1.0,2.04,1.28,1.71
Romania_CODE,2021-08-11,1.68,1.1400000000000001,2.14,1.44,1.85
Romania_CODE,2021-08-12,1.61,1.12,2.08,1.36,1.76
Romania_CODE,2021-08-13,1.4000000000000001,0.92,1.86,1.16,1.55
Romania_CODE,2021-08-14,1.29,0.78,1.72,1.04,1.43
Romania_CODE,2021-08-15,1.32,0.84,1.76,1.09,1.47
Romania_CODE,2021-08-16,1.47,0.99,1.8900000000000001,1.25,1.62
Romania_CODE,2021-08-17,1.6500000000000001,1.19,2.06,1.43,1.79
Romania_CODE,2021-08-18,1.69,1.26,2.09,1.51,1.85
Romania_CODE,2021-08-19,1.57,1.12,1.93,1.3800000000000001,1.71
Romania_CODE,2021-08-20,1.27,0.8300000000000001,1.6300000000000001,1.06,1.3900000000000001
Romania_CODE,2021-08-21,1.11,0.67,1.47,0.9,1.23
Romania_CODE,2021-08-22,1.19,0.77,1.56,0.97,1.3
Romania_CODE,2021-08-23,1.43,1.02,1.79,1.23,1.55
Romania_CODE,2021-08-24,1.67,1.28,2.02,1.47,1.78
Romania_CODE,2021-08-25,1.79,1.3900000000000001,2.1,1.61,1.9000000000000001
Romania_CODE,2021-08-26,1.6600000000000001,1.29,1.97,1.48,1.76
Romania_CODE,2021-08-27,1.37,1.03,1.69,1.18,1.46
Romania_CODE,2021-08-28,1.23,0.87,1.53,1.07,1.34
Romania_CODE,2021-08-29,1.31,0.9500000000000001,1.6,1.1300000000000001,1.4000000000000001
Romania_CODE,2021-08-30,1.49,1.1500000000000001,1.78,1.33,1.59
Romania_CODE,2021-08-31,1.69,1.3800000000000001,1.98,1.53,1.78
Romania_CODE,2021-09-01,1.71,1.3900000000000001,1.97,1.55,1.79
Romania_CODE,2021-09-02,1.52,1.22,1.78,1.3800000000000001,1.61
Romania_CODE,2021-09-03,1.21,0.92,1.47,1.06,1.29
Romania_CODE,2021-09-04,1.09,0.8,1.35,0.9400000000000001,1.17
Romania_CODE,2021-09-05,1.18,0.88,1.43,1.02,1.25
Romania_CODE,2021-09-06,1.44,1.16,1.69,1.3,1.52
Romania_CODE,2021-09-07,1.72,1.44,1.95,1.59,1.8
Romania_CODE,2021-09-08,1.82,1.56,2.04,1.69,1.8900000000000001
Romania_CODE,2021-09-09,1.7,1.45,1.9100000000000001,1.58,1.77
Romania_CODE,2021-09-10,1.3900000000000001,1.1500000000000001,1.6,1.26,1.45
Romania_CODE,2021-09-11,1.37,1.1300000000000001,1.57,1.26,1.44
Romania_CODE,2021-09-12,1.5,1.26,1.69,1.3800000000000001,1.56
Romania_CODE,2021-09-13,1.76,1.52,1.93,1.6400000000000001,1.81
Romania_CODE,2021-09-14,1.8900000000000001,1.69,2.07,1.78,1.94
Romania_CODE,2021-09-15,1.94,1.74,2.1,1.84,1.99
Romania_CODE,2021-09-16,1.67,1.47,1.82,1.59,1.73
Romania_CODE,2021-09-17,1.33,1.1400000000000001,1.48,1.23,1.37
Romania_CODE,2021-09-18,1.24,1.06,1.3900000000000001,1.1400000000000001,1.28
Romania_CODE,2021-09-19,1.36,1.18,1.51,1.26,1.4000000000000001
Romania_CODE,2021-09-20,1.57,1.41,1.72,1.48,1.61
Romania_CODE,2021-09-21,1.72,1.55,1.85,1.62,1.75
Romania_CODE,2021-09-22,1.69,1.52,1.81,1.6,1.72
Romania_CODE,2021-09-23,1.5,1.34,1.62,1.41,1.53
Romania_CODE,2021-09-24,1.19,1.05,1.32,1.1300000000000001,1.24
Romania_CODE,2021-09-25,1.18,1.03,1.3,1.11,1.22
Romania_CODE,2021-09-26,1.36,1.22,1.48,1.28,1.3900000000000001
Romania_CODE,2021-09-27,1.6600000000000001,1.52,1.77,1.57,1.68
Romania_CODE,2021-09-28,1.74,1.61,1.85,1.67,1.77
Romania_CODE,2021-09-29,1.72,1.59,1.82,1.6400000000000001,1.74
Romania_CODE,2021-09-30,1.41,1.29,1.51,1.36,1.45
Romania_CODE,2021-10-01,1.09,0.96,1.18,1.03,1.12
Romania_CODE,2021-10-02,0.98,0.86,1.08,0.93,1.02
Romania_CODE,2021-10-03,1.12,1.0,1.22,1.07,1.16
Romania_CODE,2021-10-04,1.33,1.2,1.42,1.26,1.35
Romania_CODE,2021-10-05,1.49,1.37,1.58,1.42,1.51
Romania_CODE,2021-10-06,1.42,1.31,1.51,1.35,1.44
Romania_CODE,2021-10-07,1.21,1.09,1.29,1.16,1.24
Romania_CODE,2021-10-08,0.86,0.75,0.9500000000000001,0.79,0.88
Romania_CODE,2021-10-09,0.76,0.65,0.85,0.6900000000000001,0.78
Romania_CODE,2021-10-10,0.91,0.78,0.99,0.8300000000000001,0.92
Romania_CODE,2021-10-11,1.2,1.09,1.29,1.12,1.21
Romania_CODE,2021-10-12,1.4000000000000001,1.29,1.49,1.35,1.43
Romania_CODE,2021-10-13,1.4000000000000001,1.29,1.48,1.34,1.42
Romania_CODE,2021-10-14,1.2,1.09,1.28,1.1400000000000001,1.22
Romania_CODE,2021-10-15,0.87,0.77,0.96,0.8200000000000001,0.9
Romania_CODE,2021-10-16,0.77,0.67,0.86,0.71,0.79
Romania_CODE,2021-10-17,0.91,0.79,0.99,0.85,0.93
Romania_CODE,2021-10-18,1.11,1.01,1.2,1.06,1.1400000000000001
Romania_CODE,2021-10-19,1.27,1.16,1.35,1.21,1.29
Romania_CODE,2021-10-20,1.25,1.1400000000000001,1.33,1.19,1.27
Romania_CODE,2021-10-21,1.05,0.93,1.12,0.98,1.06
Romania_CODE,2021-10-22,0.72,0.61,0.8,0.66,0.74
Romania_CODE,2021-10-23,0.5700000000000001,0.46,0.66,0.52,0.6
Romania_CODE,2021-10-24,0.71,0.59,0.79,0.66,0.74
Romania_CODE,2021-10-25,0.89,0.78,0.98,0.81,0.9
Romania_CODE,2021-10-26,1.02,0.91,1.11,0.9500000000000001,1.04
Romania_CODE,2021-10-27,1.01,0.9,1.1,0.9400000000000001,1.03
Romania_CODE,2021-10-28,0.78,0.67,0.87,0.71,0.8
Romania_CODE,2021-10-29,0.5,0.38,0.59,0.43,0.52
Romania_CODE,2021-10-30,0.25,0.13,0.35000000000000003,0.2,0.29
Romania_CODE,2021-10-31,0.38,0.26,0.49,0.31,0.41000000000000003
Romania_CODE,2021-11-01,0.62,0.49,0.73,0.55,0.65
Romania_CODE,2021-11-02,0.8300000000000001,0.6900000000000001,0.93,0.76,0.86
Romania_CODE,2021-11-03,0.89,0.76,1.0,0.8200000000000001,0.92
Romania_CODE,2021-11-04,0.78,0.66,0.9,0.72,0.8200000000000001
Romania_CODE,2021-11-05,0.45,0.31,0.56,0.36,0.47000000000000003
Romania_CODE,2021-11-06,0.26,0.1,0.37,0.18,0.29
Romania_CODE,2021-11-07,0.32,0.17,0.45,0.23,0.35000000000000003
Romania_CODE,2021-11-08,0.53,0.36,0.65,0.44,0.56
Romania_CODE,2021-11-09,0.6900000000000001,0.54,0.8300000000000001,0.62,0.74
Romania_CODE,2021-11-10,0.67,0.5,0.8,0.5700000000000001,0.7000000000000001
Romania_CODE,2021-11-11,0.55,0.38,0.6900000000000001,0.46,0.59
Romania_CODE,2021-11-12,0.22,0.04,0.36,0.11,0.25
Romania_CODE,2021-11-13,0.0,0.0,0.24,0.0,0.07
Romania_CODE,2021-11-14,0.16,0.0,0.31,0.06,0.2
Romania_CODE,2021-11-15,0.45,0.24,0.62,0.34,0.5
Romania_CODE,2021-11-16,0.73,0.51,0.9,0.63,0.79
Romania_CODE,2021-11-17,0.86,0.65,1.04,0.76,0.92
Romania_CODE,2021-11-18,0.73,0.51,0.91,0.6,0.77
Romania_CODE,2021-11-19,0.49,0.26,0.67,0.38,0.55
Romania_CODE,2021-11-20,0.27,0.05,0.46,0.14,0.32
Romania_CODE,2021-11-21,0.48,0.23,0.68,0.34,0.53
Romania_CODE,2021-11-22,0.72,0.48,0.93,0.59,0.78
Romania_CODE,2021-11-23,0.91,0.65,1.11,0.78,0.97
Romania_CODE,2021-11-24,0.9,0.65,1.11,0.78,0.97
Romania_CODE,2021-11-25,0.73,0.5,0.96,0.62,0.81
Romania_CODE,2021-11-26,0.43,0.17,0.65,0.3,0.5
Romania_CODE,2021-11-27,0.17,0.0,0.39,0.06,0.24
Romania_CODE,2021-11-28,0.13,0.0,0.38,0.02,0.19
Romania_CODE,2021-11-29,0.34,0.04,0.5700000000000001,0.17,0.4
Romania_CODE,2021-11-30,0.64,0.33,0.9,0.47000000000000003,0.71
Romania_CODE,2021-12-01,0.89,0.59,1.16,0.73,0.97
Romania_CODE,2021-12-02,0.96,0.65,1.22,0.79,1.03
Romania_CODE,2021-12-03,0.87,0.54,1.12,0.71,0.9500000000000001
Romania_CODE,2021-12-04,0.74,0.44,1.02,0.59,0.8300000000000001
Romania_CODE,2021-12-05,0.76,0.46,1.05,0.59,0.84
Romania_CODE,2021-12-06,0.77,0.45,1.05,0.61,0.86
Romania_CODE,2021-12-07,0.74,0.42,1.03,0.6,0.85
Romania_CODE,2021-12-08,0.8,0.47000000000000003,1.09,0.63,0.89
Romania_CODE,2021-12-09,0.74,0.4,1.03,0.58,0.84
Romania_CODE,2021-12-10,0.47000000000000003,0.15,0.78,0.29,0.56
Romania_CODE,2021-12-11,0.29,0.0,0.5700000000000001,0.11,0.37
Romania_CODE,2021-12-12,0.39,0.06,0.7000000000000001,0.2,0.48
Romania_CODE,2021-12-13,0.66,0.28,0.99,0.51,0.8
Romania_CODE,2021-12-14,0.88,0.49,1.21,0.68,0.98
Romania_CODE,2021-12-15,0.99,0.62,1.33,0.84,1.1300000000000001
Romania_CODE,2021-12-16,0.91,0.54,1.25,0.71,1.01
Romania_CODE,2021-12-17,0.7000000000000001,0.33,1.05,0.51,0.81
Romania_CODE,2021-12-18,0.54,0.15,0.88,0.33,0.64
Romania_CODE,2021-12-19,0.6900000000000001,0.28,1.04,0.47000000000000003,0.79
Romania_CODE,2021-12-20,0.96,0.56,1.32,0.74,1.06
Romania_CODE,2021-12-21,1.22,0.8200000000000001,1.57,1.03,1.34
Romania_CODE,2021-12-22,1.25,0.87,1.6,1.08,1.3800000000000001
Romania_CODE,2021-12-23,1.01,0.62,1.35,0.8300000000000001,1.1300000000000001
Romania_CODE,2021-12-24,0.75,0.34,1.09,0.55,0.86
Romania_CODE,2021-12-25,0.74,0.33,1.09,0.58,0.89
Romania_CODE,2021-12-26,1.2,0.81,1.56,1.01,1.32
Romania_CODE,2021-12-27,1.9000000000000001,1.52,2.23,1.74,2.0300000000000002
Romania_CODE,2021-12-28,2.36,2.0100000000000002,2.66,2.18,2.45
Romania_CODE,2021-12-29,2.2800000000000002,1.96,2.56,2.12,2.37
Romania_CODE,2021-12-30,1.85,1.53,2.1,1.68,1.92
Romania_CODE,2021-12-31,1.52,1.23,1.78,1.37,1.6
Romania_CODE,2022-01-01,1.8,1.52,2.05,1.6600000000000001,1.8800000000000001
Romania_CODE,2022-01-02,2.43,2.15,2.64,2.3000000000000003,2.5
Romania_CODE,2022-01-03,2.98,2.74,3.17,2.85,3.0300000000000002
Romania_CODE,2022-01-04,2.96,2.77,3.14,2.85,3.0100000000000002
Romania_CODE,2022-01-05,2.62,2.42,2.7600000000000002,2.52,2.66
Romania_CODE,2022-01-06,2.0300000000000002,1.87,2.18,1.94,2.07
Romania_CODE,2022-01-07,1.42,1.24,1.55,1.32,1.45
Romania_CODE,2022-01-08,1.29,1.1300000000000001,1.43,1.2,1.33
Romania_CODE,2022-01-09,1.35,1.18,1.48,1.28,1.4000000000000001
Romania_CODE,2022-01-10,1.6400000000000001,1.49,1.77,1.55,1.67
Romania_CODE,2022-01-11,1.86,1.7,1.97,1.79,1.9000000000000001
Romania_CODE,2022-01-12,1.83,1.7,1.95,1.75,1.86
Romania_CODE,2022-01-13,1.55,1.42,1.6600000000000001,1.48,1.58
Romania_CODE,2022-01-14,1.24,1.1,1.34,1.17,1.27
Romania_CODE,2022-01-15,1.29,1.1500000000000001,1.3900000000000001,1.22,1.32
Romania_CODE,2022-01-16,1.56,1.43,1.6600000000000001,1.48,1.58
Romania_CODE,2022-01-17,1.9100000000000001,1.8,2.0100000000000002,1.85,1.94
Romania_CODE,2022-01-18,2.08,1.96,2.16,2.0300000000000002,2.11
Romania_CODE,2022-01-19,1.96,1.85,2.04,1.9000000000000001,1.98
Romania_CODE,2022-01-20,1.59,1.48,1.6600000000000001,1.52,1.6
Romania_CODE,2022-01-21,1.1300000000000001,1.02,1.2,1.06,1.1400000000000001
Romania_CODE,2022-01-22,0.86,0.75,0.93,0.79,0.87
Romania_CODE,2022-01-23,1.26,1.16,1.34,1.22,1.29
Romania_CODE,2022-01-24,1.6400000000000001,1.54,1.71,1.59,1.6600000000000001
Romania_CODE,2022-01-25,1.98,1.8900000000000001,2.05,1.93,2.0
Romania_CODE,2022-01-26,1.97,1.8800000000000001,2.0300000000000002,1.93,1.99
Romania_CODE,2022-01-27,1.56,1.48,1.62,1.51,1.57
Romania_CODE,2022-01-28,1.09,1.0,1.1400000000000001,1.04,1.1
Romania_CODE,2022-01-29,0.96,0.87,1.01,0.91,0.97
Romania_CODE,2022-01-30,0.92,0.84,0.98,0.87,0.93
Romania_CODE,2022-01-31,1.22,1.1400000000000001,1.28,1.17,1.23
Romania_CODE,2022-02-01,1.3800000000000001,1.3,1.44,1.33,1.3900000000000001
Romania_CODE,2022-02-02,1.29,1.22,1.35,1.24,1.3
Romania_CODE,2022-02-03,0.9400000000000001,0.87,1.0,0.89,0.9500000000000001
Romania_CODE,2022-02-04,0.52,0.44,0.58,0.47000000000000003,0.53
Romania_CODE,2022-02-05,0.39,0.31,0.45,0.34,0.4
Romania_CODE,2022-02-06,0.5700000000000001,0.48,0.63,0.53,0.59
Romania_CODE,2022-02-07,0.93,0.84,0.99,0.89,0.9500000000000001
Romania_CODE,2022-02-08,1.1,1.01,1.16,1.06,1.12
Romania_CODE,2022-02-09,1.01,0.92,1.07,0.97,1.03
Romania_CODE,2022-02-10,0.72,0.64,0.79,0.6900000000000001,0.75
Romania_CODE,2022-02-11,0.28,0.18,0.34,0.22,0.29
Romania_CODE,2022-02-12,0.02,0.0,1.0,0.0,0.05
Romania_CODE,2022-02-13,0.31,0.21,0.39,0.24,0.32
Romania_CODE,2022-02-14,0.62,0.52,0.7000000000000001,0.55,0.63
Romania_CODE,2022-02-15,0.91,0.81,0.99,0.84,0.92
Romania_CODE,2022-02-16,0.91,0.81,0.99,0.85,0.93
Romania_CODE,2022-02-17,0.66,0.55,0.74,0.6,0.68
Romania_CODE,2022-02-18,0.29,0.17,0.37,0.24,0.32
Romania_CODE,2022-02-19,0.14,0.03,0.23,0.07,0.16
Romania_CODE,2022-02-20,0.4,0.28,0.5,0.34,0.43
Romania_CODE,2022-02-21,0.76,0.64,0.86,0.7000000000000001,0.79
Romania_CODE,2022-02-22,0.9400000000000001,0.8200000000000001,1.04,0.89,0.98
Romania_CODE,2022-02-23,0.88,0.77,0.99,0.8,0.9
Romania_CODE,2022-02-24,0.58,0.45,0.68,0.5,0.6
Romania_CODE,2022-02-25,0.16,0.02,0.26,0.09,0.19
Romania_CODE,2022-02-26,0.0,0.0,1.0,0.0,0.04
Romania_CODE,2022-02-27,0.21,0.07,0.34,0.12,0.24
Romania_CODE,2022-02-28,0.5700000000000001,0.41000000000000003,0.7000000000000001,0.49,0.61
Romania_CODE,2022-03-01,0.91,0.74,1.03,0.8300000000000001,0.9500000000000001
Romania_CODE,2022-03-02,0.9400000000000001,0.78,1.07,0.86,0.98
Romania_CODE,2022-03-03,0.71,0.55,0.84,0.63,0.75
Romania_CODE,2022-03-04,0.33,0.15,0.46,0.23,0.36
Romania_CODE,2022-03-05,0.15,0.0,0.29,0.06,0.19
Romania_CODE,2022-03-06,0.36,0.17,0.51,0.27,0.41000000000000003
Romania_CODE,2022-03-07,0.62,0.43,0.78,0.51,0.66
Romania_CODE,2022-03-08,0.75,0.56,0.91,0.64,0.79
Romania_CODE,2022-03-09,0.71,0.51,0.87,0.61,0.76
Romania_CODE,2022-03-10,0.47000000000000003,0.27,0.64,0.35000000000000003,0.51
Romania_CODE,2022-03-11,0.17,0.0,0.33,0.07,0.22
Romania_CODE,2022-03-12,0.3,0.09,0.49,0.18,0.35000000000000003
Romania_CODE,2022-03-13,0.87,0.64,1.06,0.77,0.9400000000000001
Romania_CODE,2022-03-14,1.47,1.26,1.6600000000000001,1.35,1.52
Romania_CODE,2022-03-15,1.71,1.51,1.8900000000000001,1.6,1.76
Romania_CODE,2022-03-16,1.52,1.31,1.68,1.43,1.58
Romania_CODE,2022-03-17,1.1300000000000001,0.92,1.29,1.03,1.18
